,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
6981,0.67,0.67,4,226,2,0,0,0,technical,high
6982,0.63,0.73,5,168,3,0,0,0,technical,low
6983,0.63,0.94,4,145,3,0,0,0,technical,medium
6984,0.5,0.88,4,172,4,0,0,0,support,medium
6985,0.7,0.55,4,233,2,0,0,0,support,medium
6986,0.18,0.46,5,202,4,0,0,0,support,medium
6987,0.77,0.55,5,255,2,0,0,0,support,medium
6988,0.78,0.61,3,257,3,0,0,0,support,medium
6989,0.54,0.77,3,185,3,0,0,0,support,medium
6990,0.9,0.69,3,231,4,0,0,0,support,medium
6991,0.56,0.76,3,207,2,0,0,0,support,medium
6992,0.63,0.81,3,215,3,0,0,0,support,medium
6993,0.68,0.75,5,243,3,1,0,0,support,low
6994,0.96,0.54,3,198,3,0,0,0,support,low
6995,0.85,0.87,6,232,6,0,0,0,technical,low
6996,0.82,0.66,4,150,3,0,0,0,technical,low
6997,0.44,0.39,2,188,3,0,0,0,technical,low
6998,0.86,0.97,4,155,3,0,0,0,management,low
6999,0.56,0.68,3,109,3,0,0,0,IT,low
7000,0.69,0.94,3,170,3,0,0,0,IT,high
7001,0.91,0.85,5,214,2,0,0,0,IT,low
7002,0.99,0.94,3,244,3,0,0,0,IT,high
7003,0.76,0.84,5,137,4,0,0,0,IT,high
7004,0.63,0.67,5,250,2,0,0,0,product_mng,low
7005,0.21,0.62,4,247,3,1,0,0,product_mng,low
7006,0.63,0.43,2,222,4,0,0,0,product_mng,high
7007,0.58,0.51,2,100,2,0,0,0,product_mng,low
7008,0.52,0.84,4,212,3,0,0,0,IT,medium
7009,0.89,0.64,3,184,5,0,0,0,RandD,high
7010,0.81,0.81,4,177,3,0,0,0,RandD,medium
7011,0.62,0.73,3,138,3,0,0,0,RandD,medium
7012,0.83,0.5,4,167,3,1,0,0,RandD,medium
7013,0.85,0.99,3,201,3,0,0,0,RandD,medium
7014,0.52,0.61,5,162,3,0,0,0,marketing,high
7015,0.57,0.97,5,126,5,0,0,0,sales,medium
7016,0.93,1.0,4,145,3,0,0,0,accounting,medium
7017,0.78,0.89,3,211,3,0,0,0,support,medium
7018,0.65,0.59,3,167,2,0,0,0,technical,high
7019,0.42,0.74,5,256,6,0,0,0,management,medium
7020,0.22,0.61,6,237,5,0,0,0,marketing,high
7021,0.71,0.96,5,135,4,1,0,0,marketing,low
7022,0.44,0.68,5,209,4,0,0,0,marketing,medium
7023,0.6,0.52,4,190,3,0,0,0,sales,medium
7024,0.68,0.61,3,134,4,0,0,0,sales,medium
7025,0.53,0.41,2,148,2,1,0,0,sales,medium
7026,0.8,0.82,4,202,3,0,0,0,sales,low
7027,0.97,0.82,4,176,2,0,0,0,sales,low
7028,0.47,0.47,2,221,6,0,0,0,sales,low
7029,0.96,0.93,3,156,3,0,0,0,sales,low
7030,0.81,0.45,6,98,3,0,0,0,sales,low
7031,0.86,0.65,4,134,4,0,0,0,sales,low
7032,0.59,0.82,4,203,4,1,0,0,sales,low
7033,0.53,0.97,3,189,3,0,0,0,sales,low
7034,0.57,0.86,3,258,2,0,0,0,sales,low
7035,0.7,0.48,4,237,3,0,0,0,sales,low
7036,0.58,0.59,4,224,3,0,0,0,sales,high
7037,0.43,0.86,5,125,3,1,0,0,sales,low
7038,0.92,0.82,4,207,4,0,0,0,sales,low
7039,0.24,0.7,5,194,3,0,0,0,sales,low
7040,0.67,0.52,3,273,3,0,0,0,sales,low
7041,0.68,0.84,3,209,3,0,0,0,sales,high
7042,0.54,0.75,3,181,3,0,0,0,accounting,low
7043,0.73,0.63,3,172,4,1,0,0,accounting,low
7044,0.59,0.41,4,139,3,0,0,0,accounting,low
7045,0.22,0.64,6,260,4,0,0,0,hr,high
7046,0.49,0.83,3,168,4,1,0,0,hr,low
7047,0.91,1.0,6,242,3,1,0,0,hr,medium
7048,0.18,0.97,4,206,3,0,0,0,hr,high
7049,0.71,0.41,5,107,4,0,0,0,technical,medium
7050,0.56,0.66,5,216,2,0,0,0,technical,high
7051,0.84,0.62,4,152,3,0,0,0,technical,medium
7052,0.59,0.49,5,122,5,0,0,0,technical,medium
7053,0.88,0.62,4,138,3,0,0,0,technical,medium
7054,0.8,0.52,3,182,2,0,0,0,technical,medium
7055,0.53,0.63,3,205,2,0,0,0,technical,medium
7056,0.53,0.83,3,267,4,0,0,0,technical,medium
7057,0.3,0.67,3,150,2,0,0,0,technical,medium
7058,0.91,0.7,4,134,2,0,0,0,technical,medium
7059,0.32,0.66,5,116,5,1,0,0,technical,high
7060,0.73,0.87,3,181,3,0,0,0,support,low
7061,0.87,0.54,3,268,3,0,0,0,support,medium
7062,0.57,0.73,3,129,3,0,0,0,support,medium
7063,0.62,0.94,3,151,4,0,0,0,support,medium
7064,0.55,0.91,3,243,4,0,0,0,support,medium
7065,0.93,0.57,5,143,2,0,0,0,support,medium
7066,0.3,0.47,6,156,2,1,0,0,support,medium
7067,0.57,0.7,3,210,2,0,0,0,support,medium
7068,0.9,0.85,4,279,6,0,0,0,support,medium
7069,0.83,0.79,4,270,3,1,0,0,support,medium
7070,0.38,0.64,5,160,3,0,0,0,support,high
7071,0.97,0.95,4,173,2,0,0,0,technical,low
7072,0.7,1.0,4,261,3,0,0,0,technical,low
7073,0.26,0.73,4,178,6,0,0,0,technical,low
7074,0.58,0.58,3,122,3,0,0,0,management,high
7075,0.69,0.57,5,227,4,0,0,0,IT,low
7076,0.88,0.6,2,168,3,0,0,0,IT,low
7077,0.57,0.91,4,252,4,0,0,0,IT,low
7078,0.94,0.8,5,170,4,0,0,0,IT,high
7079,0.94,0.58,3,135,3,0,0,0,IT,low
7080,0.46,0.49,5,286,5,0,0,0,product_mng,low
7081,0.49,0.57,2,213,3,1,0,0,product_mng,low
7082,0.96,1.0,5,148,3,0,0,0,product_mng,low
7083,0.29,0.95,5,117,4,0,0,0,product_mng,low
7084,0.94,0.69,3,164,2,0,0,0,IT,low
7085,0.56,0.64,3,262,2,1,0,0,RandD,low
7086,0.18,0.49,5,250,5,1,0,0,RandD,medium
7087,0.84,0.83,4,222,3,0,0,0,RandD,medium
7088,0.58,0.96,3,192,4,0,0,0,RandD,medium
7089,0.21,0.6,5,151,6,0,0,0,RandD,medium
7090,0.59,0.53,4,216,2,0,0,0,marketing,medium
7091,0.66,0.65,3,234,2,0,0,0,marketing,medium
7092,0.58,0.82,4,268,3,0,0,0,sales,medium
7093,0.66,0.49,4,194,5,0,0,0,accounting,medium
7094,0.56,0.78,3,200,2,0,0,0,support,medium
7095,0.92,0.78,3,194,3,0,0,0,technical,medium
7096,0.56,0.69,3,176,3,0,0,0,management,medium
7097,0.57,0.59,4,158,3,0,0,0,marketing,medium
7098,0.99,0.79,3,271,4,0,0,0,marketing,high
7099,0.76,0.93,4,187,4,0,0,0,marketing,low
7100,0.78,0.91,4,202,2,0,0,0,sales,medium
7101,0.99,0.48,5,202,2,0,0,0,sales,medium
7102,0.71,0.95,6,204,3,1,0,0,sales,medium
7103,0.51,0.96,4,204,3,1,0,0,sales,medium
7104,0.88,0.82,3,244,3,0,0,0,sales,low
7105,0.96,0.83,3,234,3,0,0,0,sales,low
7106,0.9,0.64,4,217,3,0,0,0,sales,low
7107,0.77,0.51,4,142,4,0,0,0,sales,low
7108,0.95,0.5,4,186,3,1,0,0,sales,low
7109,0.85,0.67,3,267,2,1,0,0,sales,low
7110,0.46,0.79,2,108,3,0,0,0,sales,low
7111,0.57,0.95,3,274,4,0,0,0,sales,low
7112,0.93,1.0,3,148,4,0,0,0,sales,low
7113,0.78,0.68,5,168,3,0,0,0,sales,low
7114,0.68,1.0,4,185,2,1,0,0,sales,low
7115,0.83,0.78,3,257,2,0,0,0,sales,low
7116,0.56,0.51,5,256,4,1,0,0,sales,low
7117,0.93,0.78,2,188,2,0,0,0,sales,low
7118,0.13,0.53,6,173,4,0,0,0,sales,low
7119,0.71,0.99,5,208,2,1,0,0,accounting,low
7120,0.98,0.74,4,202,3,0,0,0,accounting,low
7121,0.83,0.82,3,134,3,0,0,0,accounting,low
7122,0.78,0.65,3,154,2,0,0,0,hr,low
7123,0.35,0.58,3,103,3,0,0,0,hr,low
7124,0.67,0.55,4,256,6,0,0,0,hr,low
7125,0.86,0.88,4,274,3,0,0,0,hr,medium
7126,0.33,0.61,2,163,3,0,0,0,technical,medium
7127,0.3,0.86,6,232,3,0,0,0,technical,medium
7128,0.75,0.63,4,268,3,0,0,0,technical,medium
7129,0.8,0.98,3,209,3,0,0,0,technical,medium
7130,0.98,0.53,5,238,3,0,0,0,technical,medium
7131,0.72,0.48,3,155,2,0,0,0,technical,medium
7132,0.82,0.52,5,270,3,0,0,0,technical,medium
7133,0.91,0.59,3,134,2,1,0,0,technical,medium
7134,0.84,0.78,3,221,3,1,0,0,technical,medium
7135,0.95,0.74,4,258,3,0,0,0,technical,medium
7136,0.53,0.51,6,272,5,0,0,0,technical,medium
7137,0.5,0.5,4,184,3,0,0,0,support,high
7138,0.36,0.95,6,276,2,0,0,0,support,low
7139,0.33,0.38,4,186,3,0,0,0,support,medium
7140,0.38,0.47,3,189,5,0,0,0,support,medium
7141,0.7,0.9,3,224,3,0,0,0,support,medium
7142,0.44,0.45,6,237,6,0,0,0,support,medium
7143,0.32,0.66,3,144,2,0,0,0,support,low
7144,0.63,0.93,6,171,3,1,0,0,support,low
7145,0.56,0.54,3,232,2,0,0,0,support,low
7146,0.56,0.78,4,193,2,1,0,0,support,low
7147,0.81,0.78,3,166,2,0,0,0,support,low
7148,0.89,0.75,3,167,2,0,0,0,technical,low
7149,0.63,0.87,2,101,3,0,0,0,technical,low
7150,0.64,0.66,5,266,3,0,0,0,technical,low
7151,0.46,0.53,3,135,2,0,0,0,management,low
7152,0.76,0.56,4,137,3,0,0,0,IT,low
7153,0.99,0.71,3,191,3,0,0,0,IT,low
7154,0.85,0.76,4,262,2,0,0,0,IT,low
7155,0.78,0.99,3,174,3,0,0,0,IT,low
7156,0.91,0.56,4,241,2,0,0,0,IT,low
7157,0.16,0.57,5,144,4,1,0,0,product_mng,low
7158,0.71,0.57,3,218,3,0,0,0,product_mng,low
7159,0.92,0.68,5,210,2,0,0,0,product_mng,low
7160,0.21,0.98,6,208,5,1,0,0,product_mng,low
7161,0.74,0.6,3,232,3,0,0,0,IT,low
7162,0.76,0.6,3,140,2,0,0,0,RandD,low
7163,0.62,0.95,3,189,4,0,0,0,RandD,low
7164,1.0,0.61,5,264,3,0,0,0,RandD,medium
7165,0.67,0.54,5,157,2,0,0,0,RandD,medium
7166,0.81,0.87,4,161,2,0,0,0,RandD,medium
7167,0.84,0.69,4,149,3,0,0,0,marketing,medium
7168,0.84,0.99,3,144,4,0,0,0,sales,medium
7169,0.97,0.97,4,242,2,0,0,0,accounting,medium
7170,0.7,0.5,6,214,5,0,0,0,support,medium
7171,0.52,0.74,4,174,3,0,0,0,technical,medium
7172,0.46,0.88,5,169,3,0,0,0,management,medium
7173,1.0,0.87,4,268,2,0,0,0,marketing,medium
7174,0.91,0.58,3,257,3,0,0,0,marketing,medium
7175,0.16,0.69,4,187,5,0,0,0,marketing,medium
7176,0.58,0.62,5,270,2,0,0,0,sales,high
7177,0.75,0.61,5,173,4,0,0,0,sales,low
7178,0.96,0.62,6,193,4,0,0,0,sales,medium
7179,0.92,0.78,4,212,2,0,0,0,sales,medium
7180,0.35,0.63,3,156,3,0,0,0,sales,medium
7181,0.56,0.96,3,244,3,0,0,0,sales,medium
7182,0.27,0.96,3,255,4,0,0,0,sales,low
7183,0.66,0.72,5,152,3,1,0,0,sales,low
7184,0.66,0.98,4,163,3,1,0,0,sales,low
7185,0.98,0.69,3,150,2,0,0,0,sales,low
7186,0.51,0.58,4,169,2,0,0,0,sales,low
7187,0.51,0.83,3,133,3,0,0,0,sales,low
7188,0.53,0.94,4,202,3,1,0,0,sales,low
7189,0.69,0.7,4,169,2,0,0,0,sales,low
7190,0.66,0.74,4,270,2,1,0,0,sales,low
7191,0.89,0.76,3,251,2,1,0,0,sales,low
7192,0.74,0.64,3,267,5,0,0,0,sales,low
7193,0.82,0.75,4,224,3,0,0,0,sales,low
7194,0.66,0.9,3,250,2,0,0,0,sales,low
7195,0.59,0.97,3,258,2,0,0,0,accounting,low
7196,0.13,0.65,2,209,5,0,0,0,accounting,low
7197,0.68,0.74,4,215,3,0,0,0,accounting,low
7198,0.5,0.81,3,183,3,0,0,0,hr,low
7199,0.6,0.82,3,143,3,0,0,0,hr,low
7200,0.87,0.98,3,174,3,0,0,0,hr,low
7201,0.51,0.89,6,170,4,0,0,0,hr,low
7202,0.78,0.63,3,202,2,0,0,0,technical,low
7203,0.66,0.96,4,160,2,0,0,0,technical,medium
7204,0.72,0.73,5,211,2,0,0,0,technical,medium
7205,0.57,0.98,3,236,3,1,0,0,technical,medium
7206,0.5,0.49,4,236,3,0,0,0,technical,medium
7207,0.72,0.62,4,252,2,1,0,0,technical,medium
7208,0.41,0.48,3,155,2,1,0,0,technical,medium
7209,0.55,0.65,5,138,2,0,0,0,technical,medium
7210,0.49,0.94,4,195,3,1,0,0,technical,medium
7211,0.8,0.94,3,150,3,0,0,0,technical,medium
7212,0.78,0.51,3,172,3,0,0,0,technical,medium
7213,0.69,0.56,3,240,2,0,0,0,support,medium
7214,0.83,0.98,3,229,6,0,0,0,support,medium
7215,0.89,0.73,3,169,3,0,0,0,support,high
7216,0.94,0.82,3,246,3,0,0,0,support,low
7217,0.51,0.53,4,260,2,1,0,0,support,medium
7218,0.89,0.9,4,101,6,0,0,0,support,medium
7219,0.99,0.69,3,190,3,0,0,0,support,medium
7220,0.79,0.66,3,154,4,0,0,0,support,medium
7221,0.98,0.97,4,196,4,0,0,0,support,low
7222,0.98,0.97,3,209,3,0,0,0,support,low
7223,0.97,0.67,4,223,3,0,0,0,support,low
7224,0.71,0.71,4,221,3,0,0,0,technical,low
7225,0.49,0.6,4,141,3,0,0,0,technical,low
7226,0.72,0.71,3,135,3,0,0,0,technical,low
7227,0.58,0.61,2,191,3,1,0,0,management,low
7228,0.65,1.0,4,195,3,0,0,0,IT,low
7229,0.18,0.55,5,217,4,0,0,0,IT,low
7230,0.83,0.99,4,184,3,0,0,0,IT,low
7231,0.2,0.76,5,188,3,0,0,0,IT,low
7232,0.96,0.93,6,240,6,0,0,0,IT,low
7233,0.59,0.69,4,226,3,0,0,0,product_mng,low
7234,0.97,0.99,3,196,3,0,0,0,product_mng,low
7235,0.14,0.99,6,251,4,0,0,0,product_mng,low
7236,0.75,0.96,4,150,2,0,0,0,product_mng,low
7237,0.71,0.63,3,249,3,0,0,0,IT,low
7238,0.84,0.52,4,251,3,0,0,0,RandD,low
7239,0.57,0.75,5,252,3,0,0,0,RandD,medium
7240,0.46,0.55,5,261,5,0,0,0,RandD,medium
7241,0.77,0.94,4,225,2,0,0,0,RandD,medium
7242,0.44,0.65,2,151,3,0,0,0,RandD,medium
7243,0.68,0.59,4,147,2,0,0,0,marketing,medium
7244,0.94,0.58,4,159,3,0,0,0,sales,medium
7245,0.73,0.91,4,241,2,1,0,0,accounting,medium
7246,0.51,0.5,5,176,5,0,0,0,support,medium
7247,0.93,0.87,4,218,4,0,0,0,technical,medium
7248,0.74,1.0,4,219,3,0,0,0,management,medium
7249,0.82,0.9,3,227,3,0,0,0,marketing,medium
7250,0.86,0.91,4,182,2,0,0,0,marketing,medium
7251,0.99,0.86,4,196,2,1,0,0,marketing,high
7252,0.58,0.86,4,257,3,0,0,0,sales,low
7253,0.96,0.6,5,182,5,0,0,0,sales,medium
7254,0.72,0.67,4,192,3,0,0,0,sales,medium
7255,0.23,0.94,4,142,4,0,0,0,sales,medium
7256,0.99,0.79,4,172,2,0,0,0,sales,medium
7257,0.95,0.58,4,188,3,0,0,0,sales,low
7258,0.75,0.55,5,281,3,1,0,0,sales,low
7259,0.95,0.54,4,255,2,0,0,0,sales,low
7260,0.97,0.84,3,223,3,0,0,0,sales,low
7261,0.98,0.86,2,219,4,0,0,0,sales,low
7262,0.79,0.98,3,195,2,0,0,0,sales,low
7263,0.54,0.91,2,156,3,0,0,0,sales,low
7264,0.51,0.51,5,259,4,0,0,0,sales,low
7265,0.83,0.91,4,266,3,1,0,0,sales,low
7266,0.6,0.7,3,147,2,0,0,0,sales,low
7267,0.58,0.83,4,207,3,0,0,0,sales,low
7268,0.55,0.68,3,185,2,0,0,0,sales,low
7269,0.5,0.64,5,195,2,0,0,0,sales,low
7270,0.46,0.41,6,148,4,0,0,0,sales,low
7271,0.61,0.82,3,157,2,0,0,0,accounting,low
7272,0.91,0.98,4,146,3,0,0,0,accounting,low
7273,0.5,0.94,3,262,4,0,0,0,accounting,low
7274,0.75,0.82,3,169,3,0,0,0,hr,low
7275,0.74,0.87,3,192,3,1,0,0,hr,low
7276,0.62,0.53,4,147,2,0,0,0,hr,low
7277,0.87,0.76,5,254,2,1,0,0,hr,low
7278,0.13,0.72,3,244,4,0,0,0,technical,medium
7279,0.71,0.43,2,100,6,0,0,0,technical,medium
7280,0.7,0.9,3,173,2,0,0,0,technical,medium
7281,0.32,0.87,2,197,2,1,0,0,technical,medium
7282,0.84,0.72,3,256,4,0,0,0,technical,medium
7283,0.79,0.87,4,253,2,0,0,0,technical,medium
7284,0.97,0.64,4,152,2,0,0,0,technical,medium
7285,0.76,0.58,5,136,3,0,0,0,technical,medium
7286,0.97,0.63,3,141,3,0,0,0,technical,medium
7287,0.53,0.4,5,212,3,1,0,0,technical,medium
7288,0.61,0.57,4,144,3,0,0,0,technical,medium
7289,0.94,0.89,2,118,4,0,0,0,support,medium
7290,0.52,0.79,5,265,3,1,0,0,support,high
7291,0.91,0.67,3,143,3,0,0,0,support,low
7292,0.52,0.63,3,230,2,0,0,0,support,medium
7293,0.59,0.68,5,243,2,0,0,0,support,medium
7294,0.61,0.71,3,152,4,1,0,0,support,medium
7295,0.78,0.78,3,252,3,0,0,0,support,medium
7296,0.44,0.67,3,113,2,0,0,0,support,low
7297,0.8,0.97,4,259,2,0,0,0,support,low
7298,0.54,0.6,4,139,5,0,0,0,support,low
7299,0.96,0.91,4,228,3,1,0,0,support,low
7300,0.98,0.49,4,214,3,0,0,0,technical,low
7301,0.83,0.91,4,210,4,0,0,0,technical,low
7302,0.64,0.89,4,146,3,0,0,0,technical,low
7303,0.51,0.78,3,155,2,0,0,0,management,low
7304,0.31,0.42,2,169,5,0,0,0,IT,low
7305,0.53,0.68,3,258,3,0,0,0,IT,low
7306,0.81,0.53,3,258,2,0,0,0,IT,low
7307,0.17,0.85,3,168,4,0,0,0,IT,low
7308,0.72,0.98,3,211,2,0,0,0,IT,low
7309,0.49,0.49,2,245,3,0,0,0,product_mng,low
7310,0.81,0.95,3,204,2,0,0,0,product_mng,low
7311,0.75,0.98,2,161,3,0,0,0,product_mng,low
7312,0.74,0.73,3,267,3,0,0,0,product_mng,low
7313,0.82,0.73,3,183,3,0,0,0,IT,low
7314,0.36,0.4,2,105,3,0,0,0,RandD,low
7315,0.89,0.55,3,260,2,0,0,0,RandD,low
7316,0.78,0.87,3,183,4,0,0,0,RandD,low
7317,0.81,0.56,4,262,3,0,0,0,RandD,medium
7318,0.61,0.78,4,244,4,0,0,0,RandD,medium
7319,0.23,0.96,4,242,6,0,0,0,marketing,medium
7320,0.73,1.0,4,146,3,0,0,0,sales,medium
7321,0.4,0.65,4,252,6,0,0,0,accounting,medium
7322,0.99,0.63,5,229,2,0,0,0,support,medium
7323,0.62,0.54,4,170,3,0,0,0,technical,medium
7324,0.61,0.93,3,250,4,0,0,0,management,medium
7325,0.9,0.98,2,243,3,0,0,0,marketing,medium
7326,0.93,0.67,4,135,3,1,0,0,marketing,medium
7327,0.52,0.75,4,266,3,0,0,0,marketing,medium
7328,0.77,0.72,4,223,3,0,0,0,sales,medium
7329,0.59,0.76,4,234,3,0,0,0,sales,high
7330,0.51,0.59,4,187,3,0,0,0,sales,low
7331,0.67,0.95,3,229,3,0,0,0,sales,medium
7332,0.95,0.65,3,155,2,1,0,0,sales,medium
7333,0.75,0.76,3,246,3,0,0,0,sales,medium
7334,0.54,0.61,3,152,3,0,0,0,sales,medium
7335,0.45,0.71,2,172,2,0,0,0,sales,low
7336,0.66,0.66,4,255,5,0,0,0,sales,low
7337,0.36,0.69,3,98,2,0,0,0,sales,low
7338,0.3,0.47,6,141,6,0,0,0,sales,low
7339,0.61,0.63,4,146,4,1,0,0,sales,low
7340,0.71,0.7,4,213,3,0,0,0,sales,low
7341,0.6,0.99,4,160,3,0,0,0,sales,low
7342,0.19,0.61,3,272,4,0,0,0,sales,low
7343,0.91,1.0,4,125,4,0,0,0,sales,medium
7344,0.98,0.69,3,152,2,0,0,0,sales,medium
7345,0.9,0.78,3,162,2,0,0,0,sales,medium
7346,0.73,0.94,3,251,6,0,0,0,sales,medium
7347,0.52,0.56,3,225,3,0,0,0,accounting,medium
7348,0.77,0.56,3,236,3,1,0,0,accounting,medium
7349,0.98,0.62,3,203,2,0,0,0,accounting,medium
7350,0.79,0.5,4,252,3,1,0,0,hr,medium
7351,0.73,0.91,3,135,2,0,0,0,hr,medium
7352,0.97,0.95,3,257,2,0,0,0,hr,medium
7353,0.38,0.6,5,145,5,0,0,0,hr,medium
7354,0.59,0.48,5,267,3,0,0,0,technical,medium
7355,0.73,0.79,4,208,5,0,0,0,technical,medium
7356,0.84,0.53,4,206,3,0,0,0,technical,medium
7357,0.61,0.59,4,247,2,0,0,0,technical,medium
7358,0.79,0.78,2,228,2,0,0,0,technical,medium
7359,0.73,0.91,4,248,2,1,0,0,technical,medium
7360,0.22,0.9,4,209,5,0,0,0,technical,medium
7361,0.84,0.52,5,171,3,0,0,0,technical,medium
7362,0.21,0.85,6,221,5,0,0,0,technical,medium
7363,0.44,0.69,2,173,2,0,0,0,technical,medium
7364,0.2,0.52,5,218,5,0,0,0,technical,medium
7365,0.51,0.86,4,223,3,1,0,0,support,medium
7366,0.55,0.98,3,169,2,0,0,0,support,medium
7367,0.24,0.38,6,109,2,0,0,0,support,medium
7368,0.65,0.77,4,273,2,0,0,0,support,high
7369,0.44,0.42,3,178,3,0,0,0,support,high
7370,0.98,0.67,4,189,4,0,0,0,support,high
7371,0.69,0.8,5,203,2,1,0,0,support,high
7372,0.71,0.56,3,177,4,0,0,0,support,high
7373,0.54,0.71,5,253,2,1,0,0,support,high
7374,0.77,0.98,3,273,3,0,0,0,support,high
7375,0.53,0.43,2,139,3,0,0,0,support,high
7376,0.64,0.72,3,185,2,1,0,0,technical,high
7377,0.69,0.59,5,182,4,0,0,0,technical,high
7378,0.93,0.71,5,270,2,0,0,0,technical,high
7379,0.58,0.65,3,139,4,0,0,0,management,high
7380,0.33,0.46,5,261,6,1,0,0,IT,low
7381,0.95,0.57,3,238,3,0,0,0,IT,low
7382,0.65,0.9,3,241,3,0,0,0,IT,low
7383,0.9,0.7,3,223,2,0,0,0,IT,low
7384,0.59,0.8,3,258,3,1,0,0,IT,low
7385,0.88,0.55,4,205,4,0,0,0,product_mng,low
7386,0.63,0.83,4,243,4,0,0,0,product_mng,low
7387,0.53,0.61,4,198,2,0,0,0,product_mng,low
7388,0.63,0.64,4,178,3,0,0,0,product_mng,low
7389,0.96,0.76,4,158,3,0,0,0,IT,low
7390,0.7,0.73,3,194,2,0,0,0,RandD,low
7391,0.73,0.36,4,253,2,1,0,0,RandD,low
7392,0.94,0.8,4,228,2,0,0,0,RandD,low
7393,0.82,0.58,5,227,3,0,0,0,RandD,low
7394,0.44,0.63,3,162,2,0,0,0,RandD,low
7395,0.58,0.9,5,257,3,0,0,0,marketing,medium
7396,0.55,0.97,2,140,2,0,0,0,sales,medium
7397,0.92,0.84,3,164,2,0,0,0,accounting,medium
7398,0.91,0.59,4,177,4,0,0,0,support,medium
7399,0.69,0.61,4,260,4,0,0,0,technical,medium
7400,0.23,0.7,4,233,2,0,0,0,management,medium
7401,0.21,0.81,4,227,5,0,0,0,marketing,medium
7402,0.51,0.6,4,140,3,0,0,0,marketing,medium
7403,0.73,0.74,3,254,4,1,0,0,marketing,medium
7404,0.65,0.67,3,245,3,0,0,0,sales,medium
7405,0.64,0.48,2,157,2,0,0,0,sales,medium
7406,0.77,0.49,3,265,3,0,0,0,sales,medium
7407,0.71,0.79,4,261,3,0,0,0,sales,high
7408,0.2,0.38,6,212,6,0,0,0,sales,high
7409,0.99,0.57,4,216,3,0,0,0,sales,high
7410,0.77,0.57,4,238,3,0,0,0,sales,high
7411,0.8,0.56,2,204,3,0,0,0,sales,high
7412,0.97,0.5,4,216,2,0,0,0,sales,high
7413,0.89,0.53,4,208,3,0,0,0,sales,high
7414,0.97,0.7,4,218,2,0,0,0,sales,high
7415,0.23,0.99,5,176,4,1,0,0,sales,low
7416,0.6,0.75,4,144,2,0,0,0,sales,low
7417,0.52,0.63,5,241,3,0,0,0,sales,low
7418,0.86,0.63,3,271,2,0,0,0,sales,low
7419,0.86,0.95,4,184,3,0,0,0,sales,low
7420,0.76,0.58,3,262,2,0,0,0,sales,low
7421,0.79,0.77,6,233,6,0,0,0,sales,low
7422,0.35,0.52,3,155,3,0,0,0,sales,low
7423,1.0,0.97,5,141,2,0,0,0,accounting,medium
7424,0.2,0.8,6,251,5,0,0,0,accounting,medium
7425,0.57,0.62,5,141,3,0,0,0,accounting,medium
7426,0.23,0.46,4,274,5,1,0,0,hr,medium
7427,0.82,0.97,3,160,2,0,0,0,hr,medium
7428,0.98,0.8,3,166,2,0,0,0,hr,medium
7429,0.52,0.7,4,219,3,0,0,0,hr,medium
7430,0.96,0.61,4,158,6,0,0,0,technical,medium
7431,0.69,0.64,4,190,4,0,0,0,technical,medium
7432,0.92,0.77,5,191,2,0,0,0,technical,medium
7433,0.91,0.43,4,117,5,1,0,0,technical,medium
7434,0.85,0.96,4,240,6,0,0,0,technical,medium
7435,0.91,0.77,4,239,2,0,0,0,technical,medium
7436,0.79,0.55,4,145,3,0,0,0,technical,medium
7437,0.74,0.95,3,157,4,0,0,0,technical,medium
7438,0.73,0.72,3,166,3,0,0,0,technical,medium
7439,0.55,0.98,4,137,2,0,0,0,technical,medium
7440,0.79,0.97,5,208,4,1,0,0,technical,medium
7441,0.53,0.51,4,174,2,0,0,0,support,medium
7442,0.7,0.6,3,267,3,0,0,0,support,medium
7443,0.74,0.56,3,125,6,0,0,0,support,medium
7444,0.95,0.76,4,220,3,0,0,0,support,medium
7445,0.49,0.57,4,141,3,0,0,0,support,medium
7446,0.79,0.9,5,146,3,1,0,0,support,high
7447,0.99,0.86,3,166,2,0,0,0,support,low
7448,0.56,0.79,4,197,2,0,0,0,support,medium
7449,0.7,0.79,4,240,2,0,0,0,support,medium
7450,0.93,0.65,4,258,3,0,0,0,support,medium
7451,0.46,0.66,6,229,3,0,0,0,support,medium
7452,0.24,0.61,5,252,4,0,0,0,technical,medium
7453,0.32,0.41,3,138,3,1,0,0,technical,medium
7454,0.5,0.78,4,208,3,1,0,0,technical,medium
7455,0.58,0.72,3,113,3,1,0,0,management,medium
7456,0.83,0.81,4,209,4,0,0,0,IT,medium
7457,0.57,0.42,2,248,4,0,0,0,IT,medium
7458,0.51,0.83,5,161,3,0,0,0,IT,low
7459,0.65,0.96,2,246,2,1,0,0,IT,low
7460,0.52,0.41,3,283,3,0,0,0,IT,low
7461,0.77,0.7,3,145,2,0,0,0,product_mng,low
7462,0.42,0.77,3,270,3,0,0,0,product_mng,low
7463,0.68,0.79,4,273,4,0,0,0,product_mng,low
7464,0.83,0.92,4,187,6,1,0,0,product_mng,low
7465,0.66,0.63,3,166,3,0,0,0,IT,high
7466,0.75,0.57,3,158,2,1,0,0,RandD,low
7467,0.65,0.48,4,229,3,0,0,0,RandD,high
7468,0.49,0.6,3,191,3,1,0,0,RandD,high
